"Project","Decompiler","Class","isDecompilable","distanceToOriginal","isRecompilable","passTests"
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerAchievementAwardedEvent",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerAnimationEvent",TRUE,18,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerEvent",TRUE,11,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerToggleSprintEvent",TRUE,17,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerJoinEvent",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerChannelEvent",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerVelocityEvent",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerItemConsumeEvent",TRUE,20,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerRegisterChannelEvent",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/event/player/PlayerAnimationType",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/CoalType",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/SkullType",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/GrassSpecies",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/GameMode",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/DyeColor",TRUE,59,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/help/HelpTopicComparator",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/help/HelpTopic",TRUE,29,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/help/IndexHelpTopic",TRUE,55,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/help/HelpTopicFactory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/help/GenericCommandHelpTopic",TRUE,54,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/help/HelpMap",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/WorldType",TRUE,7,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/BanEntry",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/SandstoneType",TRUE,9,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/scheduler/BukkitWorker",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/scheduler/BukkitRunnable",TRUE,50,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/scheduler/BukkitTask",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/scheduler/BukkitScheduler",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/Material",TRUE,169,TRUE,FALSE
"Bukkit","CFR-0.141","org/bukkit/TreeType",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/ServerOperator",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/PermissionAttachmentInfo",TRUE,15,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/Permission",TRUE,90,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/permissions/PermissionRemovedExecutor",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/Permissible",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/PermissionDefault",TRUE,11,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/permissions/PermissionAttachment",TRUE,42,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/permissions/PermissibleBase",TRUE,260,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/generator/BlockPopulator",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/generator/ChunkGenerator",TRUE,6,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/BanList",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/CommandMap",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/FormattedCommandAlias",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/MultipleCommandAlias",TRUE,6,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/TabExecutor",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/PluginCommand",TRUE,51,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/KickCommand",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/KillCommand",TRUE,3,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/WhitelistCommand",TRUE,108,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SaveOffCommand",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/DifficultyCommand",TRUE,40,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/BukkitCommand",TRUE,0,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ExpCommand",TRUE,44,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/VersionCommand",TRUE,33,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/PlaySoundCommand",TRUE,32,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SpawnpointCommand",TRUE,57,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/EnchantCommand",TRUE,72,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/PluginsCommand",TRUE,11,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/GiveCommand",TRUE,39,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/StopCommand",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/PardonCommand",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/OpCommand",TRUE,12,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/BanListCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/GameModeCommand",TRUE,37,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/HelpCommand",TRUE,101,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/GameRuleCommand",TRUE,38,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SaveOnCommand",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SeedCommand",TRUE,14,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SaveCommand",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/TestForCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ClearCommand",TRUE,41,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/DeopCommand",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/MeCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/TeleportCommand",TRUE,96,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/BanIpCommand",TRUE,23,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/VanillaCommand",TRUE,38,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ReloadCommand",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SpreadPlayersCommand",TRUE,93,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/AchievementCommand",TRUE,23,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ScoreboardCommand",TRUE,754,FALSE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/EffectCommand",TRUE,36,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/TimingsCommand",TRUE,29,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ToggleDownfallCommand",TRUE,13,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/BanCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/DefaultGameModeCommand",TRUE,25,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/ListCommand",TRUE,4,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/WeatherCommand",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SetIdleTimeoutCommand",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/PardonIpCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/TellCommand",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SayCommand",TRUE,5,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/SetWorldSpawnCommand",TRUE,42,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/defaults/TimeCommand",TRUE,53,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/ConsoleCommandSender",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/BlockCommandSender",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/PluginCommandYamlParser",TRUE,3,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/RemoteConsoleCommandSender",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/CommandExecutor",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/CommandSender",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/TabCommandExecutor",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/TabCompleter",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/SimpleCommandMap",TRUE,258,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/CommandException",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/command/Command",TRUE,141,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/command/PluginIdentifiableCommand",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/FileUtil",TRUE,23,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/BlockIterator",TRUE,515,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/permissions/DefaultPermissions",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/permissions/CommandPermissions",TRUE,233,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/permissions/BroadcastPermissions",TRUE,15,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/Vector",TRUE,376,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/util/NumberConversions",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/util/Java15Compat",TRUE,4,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/util/CachedServerIcon",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/io/BukkitObjectInputStream",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/util/io/Wrapper",TRUE,2,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/util/io/BukkitObjectOutputStream",TRUE,1,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/util/BlockVector",TRUE,6,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/PerlinOctaveGenerator",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/NoiseGenerator",TRUE,36,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/OctaveGenerator",TRUE,64,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/PerlinNoiseGenerator",TRUE,124,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/SimplexOctaveGenerator",TRUE,23,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/noise/SimplexNoiseGenerator",TRUE,441,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/util/ChatPaginator",TRUE,59,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/util/StringUtil",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/enchantments/EnchantmentTarget",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/enchantments/Enchantment",TRUE,28,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/enchantments/EnchantmentWrapper",TRUE,21,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/MemorySection",TRUE,914,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/configuration/ConfigurationOptions",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/FileConfigurationOptions",TRUE,10,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/YamlConfigurationOptions",TRUE,3,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/YamlConfiguration",TRUE,140,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/YamlRepresenter",TRUE,18,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/FileConfiguration",TRUE,80,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/file/YamlConstructor",TRUE,11,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/configuration/ConfigurationSection",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/MemoryConfigurationOptions",TRUE,0,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/InvalidConfigurationException",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/MemoryConfiguration",TRUE,32,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/serialization/DelegateDeserialization",TRUE,4,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/serialization/SerializableAs",TRUE,4,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/serialization/ConfigurationSerializable",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/configuration/serialization/ConfigurationSerialization",TRUE,140,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/configuration/Configuration",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/Bukkit",TRUE,1,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/Note",TRUE,273,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/inventory/ShapedRecipe",TRUE,74,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/EntityEquipment",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/CraftingInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/MerchantInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/ShapelessRecipe",TRUE,55,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/BeaconInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/Recipe",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/EnchantingInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/FurnaceInventory",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/InventoryHolder",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/InventoryView",TRUE,118,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/AnvilInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/ItemStack",TRUE,308,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/inventory/PlayerInventory",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/BrewerInventory",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/DoubleChestInventory",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/FireworkMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/LeatherArmorMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/SkullMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/BookMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/PotionMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/MapMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/ItemMeta",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/EnchantmentStorageMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/Repairable",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/meta/FireworkEffectMeta",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/Inventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/HorseInventory",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/FurnaceRecipe",TRUE,10,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/inventory/ItemFactory",TRUE,13,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/TravelAgent",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/WeatherType",TRUE,0,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/ChatColor",TRUE,103,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/Difficulty",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/OfflinePlayer",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Item",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Creeper",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Animals",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Snowball",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/IronGolem",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Player",TRUE,3,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Horse",TRUE,8,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Ageable",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EnderSignal",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Minecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Giant",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EnderDragonPart",TRUE,1,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/MushroomCow",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Witch",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Weather",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Boat",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/LivingEntity",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Bat",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Wolf",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/StorageMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Squid",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/FallingBlock",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/WitherSkull",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Skeleton",TRUE,41,FALSE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Sheep",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/PoweredMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ItemFrame",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Chicken",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ThrownExpBottle",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Silverfish",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/NPC",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EnderCrystal",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Spider",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Damageable",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/CaveSpider",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/PigZombie",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Egg",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Wither",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/SmallFireball",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Ghast",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ComplexEntityPart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Hanging",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Golem",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/LargeFireball",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Villager",TRUE,41,FALSE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Vehicle",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/FallingSand",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Projectile",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Zombie",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Slime",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/TNTPrimed",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/LightningStrike",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/AnimalTamer",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ThrownPotion",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/HumanEntity",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/CreatureType",TRUE,31,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EntityType",TRUE,35,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/entity/Fireball",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Snowman",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Fish",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/FishHook",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Ocelot",TRUE,41,FALSE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Tameable",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Arrow",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ExperienceOrb",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Monster",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Enderman",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Flying",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Entity",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/ComplexLivingEntity",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Blaze",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Painting",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Explosive",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EnderDragon",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/CommandMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/StorageMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/RideableMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/PoweredMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/ExplosiveMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/SpawnerMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/minecart/HopperMinecart",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/EnderPearl",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Creature",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/MagmaCube",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/WaterMob",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Cow",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Ambient",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Pig",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/LeashHitch",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/entity/Firework",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/Color",TRUE,120,FALSE,FALSE
"Bukkit","CFR-0.141","org/bukkit/Utility",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/TreeSpecies",TRUE,9,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/FixedMetadataValue",TRUE,4,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/Metadatable",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataValue",TRUE,0,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataEvaluationException",TRUE,2,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataValueAdapter",TRUE,40,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/LazyMetadataValue",TRUE,27,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataConversionException",TRUE,2,TRUE,NA
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataStoreBase",TRUE,42,TRUE,TRUE
"Bukkit","CFR-0.141","org/bukkit/metadata/MetadataStore",TRUE,0,TRUE,NA
